OSEBuildingID,Buildingtype,Primarypropertytype,Neighborhood,Propertygfaparking,Propertygfabuilding(S),Largestpropertyusetype,Largestpropertyusetypegfa,Energystarscore,Sourceeui(Kbtu/Sf),Steamuse(Kbtu),Ghgemissionsintensity,Latitude,Longitude,BuiltAge,avg_building,avg_floor,Allpropertynumber,log_Siteenergyuse,log_Totalghgemissions
27381,NonResidential,Worship Facility,NORTHEAST,0,26373,Worship Facility,26373.0,75.0,60.79999924,0.0,1.45,47.66295,-122.31493999999999,78,26373.0,26373.0,1,13.779091356908811,3.6423118182976015
27388,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,34066,Multifamily Housing,34066.0,70.0,79.40000153,0.0,0.18,47.62662,-122.34577,38,34066.0,34066.0,1,13.665976372377402,1.791759469228055
27397,Residential,Low-Rise Multifamily,EAST,0,33430,Multifamily Housing,33433.0,51.0,88.69999695,0.0,3.05,47.62249,-122.31183,105,33430.0,33430.0,1,14.600375792544693,4.623010104116422
27416,Residential,High-Rise Multifamily,NORTHEAST,0,72831,Multifamily Housing,46104.0,72.0,105.0,0.0,0.26,47.66341,-122.3149,45,72831.0,72831.0,2,14.680551783965832,2.9496883350525844
27417,Residential,Mid-Rise Multifamily,NORTHEAST,21764,60490,Multifamily Housing,60490.0,89.0,82.59999847,0.0,0.13,47.66438,-122.31499,10,82254.0,82254.0,1,14.280205433178253,2.4069451083182885
27431,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,58359,Multifamily Housing,58359.0,61.0,78.69999695,0.0,0.8,47.626979999999996,-122.3473,14,58359.0,58359.0,1,14.47890111921817,3.8441723385199715
27433,Residential,Low-Rise Multifamily,NORTHWEST,0,23236,Multifamily Housing,23236.0,57.0,80.19999695,0.0,0.18,47.68523,-122.35491999999999,14,23236.0,23236.0,1,13.293449026303284,1.4206957878372228
27438,Residential,Mid-Rise Multifamily,LAKE UNION,0,39329,Multifamily Housing,39329.0,69.0,77.09999847,0.0,0.17,47.63363,-122.32528,20,39329.0,39329.0,1,13.780185601487084,1.9065751436566365
27459,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,87261,Multifamily Housing,97425.0,76.0,42.90000153,0.0,0.52,47.633379999999995,-122.35738,11,87261.0,87261.0,1,14.405380190870396,3.816392774412896
27472,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,34854,Multifamily Housing,25666.0,69.0,86.30000305,0.0,0.14,47.659040000000005,-122.40043999999999,27,34854.0,34854.0,1,13.466834519455205,1.5933085305042167
27488,NonResidential,Warehouse,GREATER DUWAMISH,0,42420,Non-Refrigerated Warehouse,27420.0,34.0,47.29999924,0.0,0.69,47.53326,-122.32578999999998,63,42420.0,42420.0,3,13.780323892089855,3.380654480430826
27515,Residential,Low-Rise Multifamily,CENTRAL,0,22810,Multifamily Housing,16299.0,39.0,151.3000031,0.0,0.68,47.595929999999996,-122.28688999999999,59,22810.0,22810.0,2,13.729716803008333,2.7459880404426023
27526,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,43346,Multifamily Housing,43346.0,5.0,205.6000061,0.0,3.41,47.6267,-122.35506000000001,57,43346.0,43346.0,3,15.323826736177608,4.99734739976932
27528,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,53280,Multifamily Housing,53280.0,100.0,42.0,0.0,1.88,47.62573,-122.35496,68,53280.0,53280.0,1,14.490229794667643,4.609460967405248
27540,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,21056,Multifamily Housing,21056.0,87.0,76.09999847,0.0,0.17,47.62655,-122.35173,58,21056.0,21056.0,1,13.143179216718003,1.269760544863939
27554,NonResidential,Warehouse,GREATER DUWAMISH,0,35046,Non-Refrigerated Warehouse,32546.0,100.0,88.30000305,0.0,0.5,47.56501,-122.3248,42,35046.0,35046.0,1,13.87685880025719,2.8707357833793057
27562,NonResidential,Warehouse,GREATER DUWAMISH,0,43380,Non-Refrigerated Warehouse,42844.0,89.0,29.70000076,0.0,0.07,47.564479999999996,-122.32484,42,43380.0,43380.0,1,12.911795420791899,1.0367368849500223
27567,NonResidential,Small- and Mid-Sized Office,LAKE UNION,0,20410,Office,20410.0,8.0,287.7999878,0.0,3.81,47.65576,-122.34208000000001,21,20410.0,20410.0,1,14.816230026347997,4.354655437877749
27569,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,97855,Multifamily Housing,97855.0,92.0,75.5,0.0,0.66,47.62473,-122.34727,10,97855.0,97855.0,2,14.910863791677395,4.1751562049585145
27570,Residential,Mid-Rise Multifamily,NORTH,0,41149,Multifamily Housing,41149.0,79.0,105.09999850000001,0.0,1.01,47.71816,-122.29484,12,41149.0,41149.0,2,14.400773346122847,3.7259343620649474
27573,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,22937,Multifamily Housing,22937.0,89.0,69.5,0.0,0.15,47.628679999999996,-122.34718000000001,57,22937.0,22937.0,1,13.138189481350093,1.264126727145683
27574,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,21168,Multifamily Housing,20000.0,59.0,83.69999695,0.0,0.18,47.627320000000005,-122.34668,49,21168.0,21168.0,1,13.186702152031394,1.3137236682850553
27582,Residential,High-Rise Multifamily,EAST,0,179678,Multifamily Housing,179678.0,24.0,126.40000149999999,0.0,1.75,47.612629999999996,-122.32923999999998,14,179678.0,179678.0,1,16.18571373786186,5.752318638316266
27584,Residential,High-Rise Multifamily,NORTHWEST,0,75070,Multifamily Housing,75070.0,18.0,158.8000031,0.0,0.35,47.70451,-122.33453,37,75070.0,75070.0,1,15.149718283769115,3.27601201623901
27585,Residential,Low-Rise Multifamily,NORTHWEST,0,48433,Multifamily Housing,35854.0,92.0,81.69999695,0.0,0.13,47.70355,-122.33502,28,48433.0,48433.0,2,13.745730255999588,1.8718021769015913
27587,NonResidential,Small- and Mid-Sized Office,NORTHWEST,6300,18396,Office,18396.0,87.0,106.5,0.0,0.18,47.70349,-122.33424,33,24696.0,24696.0,2,13.344106949204372,1.4701758451005926
27590,Residential,Low-Rise Multifamily,NORTHWEST,0,20806,Multifamily Housing,20806.0,82.0,87.0,0.0,0.19,47.70612,-122.3335,37,20806.0,20806.0,1,13.264980587446457,1.3912819026309295
27591,Residential,Mid-Rise Multifamily,EAST,0,43142,Multifamily Housing,43142.0,67.0,99.19999695,0.0,0.31,47.61943,-122.32626,10,43142.0,43142.0,1,14.160716154678415,2.5855058483441162
27596,Residential,Mid-Rise Multifamily,BALLARD,0,37877,Multifamily Housing,26177.0,9.0,132.8999939,0.0,0.6,47.669940000000004,-122.3881,10,37877.0,37877.0,1,14.082546776454176,3.1280754605417043
27597,Education,K-12 School,NORTHWEST,0,45174,K-12 School,45174.0,84.0,82.5,0.0,1.52,47.71487,-122.32959,60,45174.0,45174.0,1,14.499024108765965,4.232511029605105
27598,NonResidential,Worship Facility,NORTHWEST,0,24955,Worship Facility,24955.0,47.0,55.79999924,0.0,0.88,47.71479,-122.32824,14,24955.0,24955.0,1,13.444161328562112,3.0851158346886765
27600,Residential,Low-Rise Multifamily,NORTH,0,62566,Multifamily Housing,43406.0,88.0,99.19999695,0.0,0.15,47.71853,-122.31898000000001,21,62566.0,62566.0,2,14.131095632965936,2.25758772706331
27602,Residential,Mid-Rise Multifamily,DELRIDGE,0,77501,Multifamily Housing,77501.0,83.0,86.69999695,0.0,0.84,47.56391,-122.37286999999999,19,77501.0,77501.0,2,14.845084974132902,4.178532512647126
27604,Residential,Low-Rise Multifamily,NORTHWEST,0,40362,Multifamily Housing,35114.0,97.0,61.59999847,0.0,0.12,47.71027,-122.33363999999999,39,40362.0,40362.0,1,13.443116009478516,1.5686159179138452
27606,Residential,Low-Rise Multifamily,NORTHWEST,0,25160,Multifamily Housing,25160.0,94.0,61.29999924,0.0,0.14,47.7098,-122.33318999999999,43,25160.0,25160.0,1,13.1046433000948,1.2296405510745139
27607,Residential,Low-Rise Multifamily,NORTHWEST,0,26254,Multifamily Housing,26254.0,73.0,74.69999695,0.0,0.17,47.70986,-122.33227,45,26254.0,26254.0,1,13.344337645373136,1.4701758451005926
27610,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,40248,Multifamily Housing,40428.0,47.0,121.09999850000001,0.0,0.27,47.623509999999996,-122.36296000000002,48,40248.0,40248.0,2,14.259682946159467,2.386006701133118
27620,Residential,Low-Rise Multifamily,EAST,0,34629,Multifamily Housing,34629.0,68.0,72.09999847,0.0,0.21,47.62444,-122.29516000000001,8,34629.0,34629.0,2,13.615843407393571,1.9974177062012453
27625,Residential,Low-Rise Multifamily,EAST,0,32366,Multifamily Housing,32366.0,89.0,78.0,0.0,0.17,47.63474,-122.27642,52,32366.0,32366.0,1,13.597595968021958,1.724550719534605
27634,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,27246,Multifamily Housing,27246.0,97.0,57.90000153,0.0,0.54,47.62664,-122.35236,59,27246.0,27246.0,1,13.385044226369043,2.6925980965432883
27652,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,145085,Multifamily Housing,188294.0,96.0,72.09999847,0.0,0.96,47.62672,-122.34923,10,145085.0,145085.0,3,15.564941777311041,4.936414495065001
27655,Residential,Low-Rise Multifamily,DOWNTOWN,0,47276,Multifamily Housing,47276.0,92.0,58.79999924,0.0,0.61,47.603770000000004,-122.32971,90,47276.0,47276.0,1,13.980913973329857,3.3537563070620187
27658,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,22331,Multifamily Housing,22331.0,88.0,75.40000153,0.0,0.81,47.62612,-122.34846999999999,59,22331.0,22331.0,1,13.491209624604151,2.8909271591878647
27659,Residential,Senior Care Community,MAGNOLIA / QUEEN ANNE,0,56380,Senior Care Community,39650.0,100.0,101.8000031,0.0,0.76,47.62684,-122.34843000000001,10,56380.0,56380.0,2,14.361061034400654,3.751149779840061
27673,NonResidential,Hotel,DOWNTOWN,22225,370327,Hotel,198400.0,23.0,207.3999939,0.0,1.08,47.60505,-122.3361,10,392552.0,392552.0,2,16.675283350614652,6.048718789689543
27679,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,35835,Multifamily Housing,28196.0,95.0,82.90000153,0.0,0.14,47.65397,-122.38806000000001,39,35835.0,35835.0,2,13.520111452325915,1.6467336971777973
27680,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,30000,Multifamily Housing,30000.0,89.0,62.20000076,0.0,0.14,47.65332,-122.39163,48,30000.0,30000.0,1,13.29566584252395,1.423108334242607
27681,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,25959,Multifamily Housing,25959.0,61.0,81.69999695,0.0,0.18,47.65273,-122.39161999999999,48,25959.0,25959.0,1,13.423129787841859,1.5496879080283263
27682,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,25326,Multifamily Housing,25326.0,85.0,68.5,0.0,0.15,47.65245,-122.39186000000001,48,25326.0,25326.0,1,13.222029850225319,1.3480731482996928
27683,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,37086,Multifamily Housing,37086.0,86.0,65.19999695,0.0,0.14,47.65211,-122.39233999999999,49,37086.0,37086.0,1,13.554594556757083,1.6808279085207734
27684,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,56104,Multifamily Housing,56104.0,45.0,90.59999847,0.0,0.2,47.65249,-122.39098999999999,47,56104.0,56104.0,3,14.297182796546117,2.4239173781615704
27685,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,23705,Multifamily Housing,42251.0,53.0,86.30000305,0.0,0.34,47.652029999999996,-122.39013999999999,48,23705.0,23705.0,2,13.96506138897511,2.0918640616783932
27687,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,28185,Multifamily Housing,28185.0,73.0,82.09999847,0.0,0.18,47.65201,-122.3891,46,28185.0,28185.0,1,13.510123336969,1.6370530794670737
27688,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,39900,Multifamily Housing,39900.0,80.0,66.40000153,0.0,0.15,47.65295,-122.39078,46,39900.0,39900.0,1,13.645460843150847,1.7715567619105355
27689,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,40560,Multifamily Housing,40560.0,48.0,96.19999695,0.0,0.21,47.65295,-122.39078,48,40560.0,40560.0,1,14.032618934190975,2.1587147225743437
27690,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,44687,Multifamily Housing,44687.0,65.0,83.5,0.0,0.19,47.6531,-122.39027,48,44687.0,44687.0,1,13.98861865505715,2.1150499691472033
27691,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,32441,Multifamily Housing,32441.0,56.0,82.0,0.0,0.18,47.65068,-122.38877,43,32441.0,32441.0,1,13.649808700674892,1.776645831418007
27692,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,33466,Multifamily Housing,33466.0,79.0,72.5,0.0,0.16,47.65115,-122.38881,43,33466.0,33466.0,1,13.557231045775433,1.682688374173693
27693,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,36178,Multifamily Housing,36178.0,76.0,72.09999847,0.0,0.16,47.6513,-122.38887,43,36178.0,36178.0,1,13.629526100934513,1.7561322915849038
27694,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,29588,Multifamily Housing,29588.0,84.0,71.90000153,0.0,0.16,47.65186,-122.38842,42,29588.0,29588.0,1,13.426130421549873,1.5518087995974639
27696,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,34602,Multifamily Housing,34602.0,85.0,68.69999695,0.0,0.15,47.65185,-122.38781999999999,42,34602.0,34602.0,1,13.536998066114935,1.6639260977181702
27701,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,32452,Multifamily Housing,32452.0,100.0,34.09999847,0.0,0.08,47.65083,-122.38937,48,32452.0,32452.0,1,12.771772743597387,0.8960880245566357
27704,NonResidential,K-12 School,NORTH,0,32961,K-12 School,32961.0,86.0,78.40000153,0.0,1.91,47.719229999999996,-122.32171000000001,28,32961.0,32961.0,1,14.268593715011693,4.142181891636261
27707,Residential,Low-Rise Multifamily,NORTH,0,28470,Multifamily Housing,25144.0,71.0,86.0,0.0,0.17,47.720040000000004,-122.31924,30,28470.0,28470.0,2,13.442089298945351,1.5686159179138452
27716,Residential,Mid-Rise Multifamily,SOUTHWEST,0,31299,Multifamily Housing,31299.0,34.0,90.40000153,0.0,0.5,47.565740000000005,-122.38716000000001,10,31299.0,31299.0,1,13.837384078695358,2.740840023925201
27734,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,24444,Multifamily Housing,24444.0,93.0,65.40000153,0.0,0.15,47.64273,-122.38413999999999,47,24444.0,24444.0,1,13.14053998992529,1.2669476034873244
27736,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,27997,Multifamily Housing,27997.0,21.0,83.80000305,0.0,0.19,47.64611,-122.39791000000001,38,27997.0,27997.0,1,13.524335057258131,1.6505798557652755
27738,Residential,Low-Rise Multifamily,LAKE UNION,0,25268,Multifamily Housing,22151.0,79.0,79.30000305,0.0,0.15,47.66087,-122.35133,47,25268.0,25268.0,2,13.23432449855732,1.3609765531356006
27759,Residential,Low-Rise Multifamily,LAKE UNION,0,63317,Multifamily Housing,42448.0,75.0,87.59999847,0.0,0.15,47.659209999999995,-122.34685,19,63317.0,63317.0,3,14.098259576639283,2.224623551524334
27760,Residential,Low-Rise Multifamily,LAKE UNION,0,66300,Multifamily Housing,35641.0,80.0,93.5,0.0,0.14,47.660270000000004,-122.34703999999999,21,66300.0,66300.0,3,14.114501289561131,2.2407096892759584
27799,Education,K-12 School,CENTRAL,0,109794,K-12 School,109794.0,87.0,56.20000076,0.0,1.05,47.62291,-122.28878999999999,66,109794.0,109794.0,1,15.008379820494838,4.747884288187267
27815,Residential,Mid-Rise Multifamily,CENTRAL,0,38560,Multifamily Housing,31769.0,72.0,81.19999695,0.0,0.15,47.61792,-122.3078,27,38560.0,38560.0,1,13.619325951607083,1.7457155307266483
27821,NonResidential,Supermarket / Grocery Store,NORTH,0,44755,Supermarket/Grocery Store,46978.0,56.0,521.0,0.0,7.57,47.70941,-122.31707,20,44755.0,44755.0,1,16.2596941666693,5.824760401209104
27830,NonResidential,Small- and Mid-Sized Office,EAST,0,23422,Office,23422.0,65.0,151.0,0.0,5.47,47.613929999999996,-122.31589,96,23422.0,23422.0,1,14.809455424063374,4.85257698943798
27836,Residential,Low-Rise Multifamily,EAST,0,40112,Multifamily Housing,40112.0,97.0,49.90000153,0.0,1.49,47.61616,-122.3111,90,40112.0,40112.0,1,14.124365366478528,4.090001812787964
27837,Residential,Low-Rise Multifamily,EAST,0,25808,Multifamily Housing,25808.0,80.0,78.5,0.0,0.98,47.61598,-122.31034,92,25808.0,25808.0,1,13.730980327655672,3.2335673736111907
27838,NonResidential,Mixed Use Property,EAST,14625,38409,Multifamily Housing,22486.0,93.0,215.89999390000003,0.0,1.58,47.61554,-122.31098,18,53034.0,53034.0,3,15.036968305831161,4.426641427432833
27843,Residential,Mid-Rise Multifamily,CENTRAL,0,48700,Multifamily Housing,44644.0,93.0,64.59999847,0.0,0.95,47.6149,-122.31103999999999,104,48700.0,48700.0,1,14.180911630756295,3.83557383326474
27844,Residential,Low-Rise Multifamily,CENTRAL,0,25536,Multifamily Housing,25536.0,56.0,88.0,0.0,3.45,47.61538,-122.31034,112,25536.0,25536.0,1,14.406148085847633,4.4785860338786385
27845,Residential,High-Rise Multifamily,CENTRAL,0,93021,Multifamily Housing,87450.0,14.0,171.0,0.0,1.09,47.61455,-122.31043000000001,44,93021.0,93021.0,2,15.548268504104868,4.619368905387905
27863,Residential,Low-Rise Multifamily,CENTRAL,0,23616,Multifamily Housing,23616.0,76.0,67.69999695,0.0,2.26,47.61175,-122.3098,87,23616.0,23616.0,1,13.965493672686506,3.976873977747762
27868,Residential,Low-Rise Multifamily,CENTRAL,0,28080,Multifamily Housing,24865.0,63.0,92.30000305,0.0,0.18,47.614329999999995,-122.30921000000001,28,28080.0,28080.0,1,13.50184720961879,1.6272778305624314
27870,Residential,Low-Rise Multifamily,EAST,0,20509,Multifamily Housing,17041.0,98.0,62.5,0.0,1.15,47.6151,-122.31461000000002,106,20509.0,20509.0,2,13.428620669784195,3.157425862551978
27873,Residential,Mid-Rise Multifamily,EAST,12387,62338,Multifamily Housing,86443.0,34.0,98.90000153,0.0,1.4,47.61492,-122.31653999999999,106,74725.0,74725.0,2,15.16147219287348,4.647558952479878
27874,NonResidential,Warehouse,EAST,0,61880,Non-Refrigerated Warehouse,61880.0,66.0,30.20000076,0.0,0.07,47.61469,-122.31596,58,61880.0,61880.0,1,13.29788939674715,1.423108334242607
27880,Residential,Mid-Rise Multifamily,EAST,0,50356,Multifamily Housing,50356.0,99.0,71.90000153,0.0,2.21,47.616209999999995,-122.32241,76,50356.0,50356.0,2,14.733321733378114,4.7098904967584945
27882,NonResidential,Small- and Mid-Sized Office,EAST,0,27938,Office,13917.0,97.0,118.8000031,0.0,0.26,47.615559999999995,-122.32048,91,27938.0,27938.0,2,13.84253636166808,1.9892432737616872
27885,Residential,Mid-Rise Multifamily,NORTHEAST,0,64227,Multifamily Housing,40152.0,96.0,84.09999847,0.0,0.93,47.664590000000004,-122.31601,25,64227.0,64227.0,3,14.473311091476868,4.086480387165299
27886,Residential,Mid-Rise Multifamily,NORTHEAST,25721,66195,Multifamily Housing,58683.0,82.0,102.4000015,0.0,0.15,47.663909999999994,-122.31602,15,91916.0,91916.0,2,14.464201086736887,2.590767040487478
27901,Education,K-12 School,CENTRAL,0,30562,K-12 School,30562.0,69.0,100.8000031,0.0,1.82,47.62291,-122.28878999999999,16,30562.0,30562.0,1,14.299313151449716,4.020518601581445
27902,Residential,Low-Rise Multifamily,LAKE UNION,0,43422,Multifamily Housing,37581.0,38.0,94.80000305,0.0,1.18,47.65488,-122.32641000000001,19,43422.0,43422.0,2,14.347689958313298,3.9357395320454622
27903,NonResidential,Retail Store,DOWNTOWN,0,54969,Retail Store,54969.0,67.0,201.6999969,0.0,0.72,47.599509999999995,-122.32033,16,54969.0,54969.0,1,15.13033529995266,3.671478939433769
27924,Residential,Low-Rise Multifamily,CENTRAL,0,36546,Multifamily Housing,30480.0,79.0,88.0,0.0,0.19,47.61446,-122.31216,108,36546.0,36546.0,3,13.694424965490605,1.9358598132018119
27926,Residential,Mid-Rise Multifamily,EAST,0,101530,Multifamily Housing,99313.0,81.0,81.0,0.0,1.17,47.61481,-122.31256,8,101530.0,101530.0,2,15.171275606049337,4.774490930604794
27928,NonResidential,Small- and Mid-Sized Office,EAST,0,25834,Office,31822.0,73.0,148.6000061,0.0,2.09,47.61546,-122.31195,58,25834.0,25834.0,1,14.546093024616148,3.98935434836447
27929,Residential,Low-Rise Multifamily,EAST,0,26172,Multifamily Housing,26172.0,50.0,92.59999847,0.0,0.21,47.616820000000004,-122.3123,54,26172.0,26172.0,1,13.557017802026865,1.682688374173693
27932,Residential,Low-Rise Multifamily,EAST,0,25920,Multifamily Housing,25920.0,76.0,69.80000305,0.0,0.7,47.61745,-122.31235,107,25920.0,25920.0,1,13.540427039398892,2.8914822521801917
27937,Residential,Low-Rise Multifamily,NORTHWEST,0,26112,Multifamily Housing,26112.0,96.0,68.09999847,0.0,0.15,47.693090000000005,-122.35359,31,26112.0,26112.0,2,13.246350571848893,1.3737155789130306
27947,NonResidential,Worship Facility,EAST,0,37700,Worship Facility,52225.0,38.0,100.0999985,0.0,3.98,47.63193,-122.32126000000001,87,37700.0,37700.0,1,15.06303913662692,5.0121674530743325
27950,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,62093,Multifamily Housing,52826.0,63.0,90.5,0.0,0.17,47.639920000000004,-122.37471000000001,36,62093.0,62093.0,2,14.235334253070018,2.3617969526258915
27951,Residential,Low-Rise Multifamily,CENTRAL,0,23856,Multifamily Housing,23856.0,73.0,90.5,0.0,0.2,47.59926,-122.28563,60,23856.0,23856.0,1,13.440441583476703,1.5665304114228238
27955,Education,K-12 School,EAST,0,27273,K-12 School,27273.0,90.0,81.90000153,0.0,1.71,47.64063,-122.30428,91,27273.0,27273.0,1,14.045525745414789,3.8437441646748516
27958,Residential,Low-Rise Multifamily,NORTH,0,23888,Multifamily Housing,23888.0,51.0,91.80000305,0.0,0.2,47.71307,-122.31246000000002,42,23888.0,23888.0,1,13.456442216418875,1.5830939370944985
27969,NonResidential,Mixed Use Property,CENTRAL,0,97229,Multifamily Housing,45300.0,100.0,51.5,0.0,0.07,47.61608,-122.30967,12,97229.0,97229.0,3,13.837031989622506,1.9629077254238845
27970,Residential,Mid-Rise Multifamily,CENTRAL,0,72716,Multifamily Housing,72716.0,76.0,103.5,0.0,0.68,47.61672,-122.3098,47,72716.0,72716.0,1,14.855115135660782,3.9035875266070446
27977,Residential,Mid-Rise Multifamily,CENTRAL,0,73495,Multifamily Housing,46895.0,96.0,92.40000153,0.0,1.73,47.61598,-122.3077,14,73495.0,73495.0,2,14.88659858913368,4.8445807097661735
27981,Residential,Low-Rise Multifamily,CENTRAL,0,37824,Multifamily Housing,45822.0,79.0,90.40000153,0.0,0.8,47.61269,-122.3085,47,37824.0,37824.0,2,14.281512519331443,3.4058531931983493
27982,NonResidential,Small- and Mid-Sized Office,NORTHWEST,0,25111,Office,14256.0,77.0,98.0,0.0,0.99,47.69898,-122.34161999999999,34,25111.0,25111.0,3,13.768788575506884,3.217675104291682
27984,Residential,Mid-Rise Multifamily,NORTHWEST,12620,16596,Multifamily Housing,29216.0,44.0,99.19999695,0.0,0.22,47.698370000000004,-122.34166,8,29216.0,29216.0,1,13.758557262791935,1.860974538249528
27987,Residential,Low-Rise Multifamily,NORTHWEST,0,23448,Multifamily Housing,17700.0,98.0,72.5,0.0,0.12,47.69829,-122.3405,27,23448.0,23448.0,2,12.920998441012701,1.0473189942805592
28035,Residential,Low-Rise Multifamily,SOUTHWEST,0,26498,Multifamily Housing,25898.0,78.0,82.80000305,0.0,0.18,47.540929999999996,-122.39431,52,26498.0,26498.0,2,13.434700073920048,1.5602476682433286
28001,Residential,Low-Rise Multifamily,SOUTHWEST,0,22984,Multifamily Housing,22984.0,41.0,92.30000305,0.0,0.2,47.54005,-122.39503,53,22984.0,22984.0,2,13.423373300659774,1.5496879080283263
28002,Residential,Low-Rise Multifamily,SOUTHWEST,4878,21464,Multifamily Housing,23200.0,97.0,76.90000153,0.0,0.15,47.53986,-122.39469,48,26342.0,26342.0,2,13.250548457057652,1.3762440252663892
28006,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,24329,Multifamily Housing,24329.0,66.0,124.6999969,0.0,4.25,47.619640000000004,-122.35468999999999,109,24329.0,24329.0,2,14.618976765420964,4.638798366968075
28008,Residential,Mid-Rise Multifamily,EAST,0,82519,Multifamily Housing,62486.0,62.0,109.3000031,0.0,0.92,47.619440000000004,-122.32318000000001,23,82519.0,82519.0,1,14.904413698359026,4.330075229041782
28009,Residential,Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,37843,Multifamily Housing,37843.0,91.0,76.09999847,0.0,1.56,47.62825,-122.35713999999999,46,37843.0,37843.0,1,14.288771921900357,4.07533162304017
28014,Residential,Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,0,35787,Multifamily Housing,35787.0,66.0,82.30000305,0.0,0.18,47.65426,-122.40138,32,35787.0,35787.0,1,13.751607768040119,1.8779371654691073
28019,NonResidential,Worship Facility,MAGNOLIA / QUEEN ANNE,0,31805,Worship Facility,31805.0,10.0,81.0,0.0,2.15,47.64725,-122.39976999999999,63,31805.0,31805.0,1,14.311222746965882,4.225226615110005
28020,NonResidential,K-12 School,MAGNOLIA / QUEEN ANNE,0,20811,K-12 School,20811.0,95.0,114.6999969,0.0,2.11,47.64725,-122.39976999999999,63,20811.0,20811.0,1,14.05243748067638,3.7835075831927187
28022,Residential,Low-Rise Multifamily,BALLARD,0,28328,Multifamily Housing,28328.0,64.0,78.90000153,0.0,0.18,47.699529999999996,-122.36843,30,28328.0,28328.0,1,13.475447582349021,1.601405740736836
28025,NonResidential,Warehouse,GREATER DUWAMISH,0,22058,Non-Refrigerated Warehouse,12644.0,1.0,193.6000061,0.0,3.01,47.59393,-122.32211000000001,49,22058.0,22058.0,2,14.502304977399827,4.19614876167715
28033,NonResidential,Distribution Center,GREATER DUWAMISH,0,28320,Distribution Center,28320.0,1.0,408.2999878,0.0,2.4,47.5616,-122.32603,45,28320.0,28320.0,2,15.259223583778144,4.2189192968037315
28039,Residential,Low-Rise Multifamily,SOUTHWEST,0,28683,Multifamily Housing,25091.0,70.0,79.69999695,0.0,0.18,47.535940000000004,-122.37703,38,28683.0,28683.0,3,13.49774832988989,1.623340817603092
28046,Residential,Low-Rise Multifamily,NORTHWEST,0,96869,Multifamily Housing,84327.0,84.0,94.0,0.0,0.18,47.72826,-122.34861000000001,34,96869.0,96869.0,2,14.741888542010514,2.8684669225081145
28048,Residential,Low-Rise Multifamily,NORTHWEST,0,51908,Multifamily Housing,51337.0,78.0,73.09999847,0.0,0.16,47.70706,-122.33527,30,51908.0,51908.0,1,13.9935190769684,2.1198634561787513
28049,Residential,Low-Rise Multifamily,NORTHWEST,0,46339,Multifamily Housing,42842.0,71.0,78.5,0.0,0.16,47.70705,-122.33443999999999,29,46339.0,46339.0,1,13.884309443970592,2.010894999144726
